年月日,時間,気圧（現地）,気圧（海面）,降水量,気温,露点湿度,蒸気圧,湿度,風速,風向,日照時間,全天日射量,降雪,積雪
2020-12-22,16,1017.4,1020.4,0,9.1,-0.5,5.9,51.0,1.9,0,1.0,0.44,0,0
2020-12-22,17,1017.3,1020.3,0,6.7,0.4,6.3,64.0,1.5,0,0.3,0.04,0,0
2020-12-22,18,1017.3,1020.3,0,6.8,1.7,6.9,70.0,1.6,0,0,0.0,0,0
2020-12-22,19,1017.2,1020.2,0,6.4,1.5,6.8,71.0,2.0,0,0,0,0,0
2020-12-22,20,1017.2,1020.2,0,5.9,1.6,6.9,74.0,1.2,0,0,0,0,0
2020-12-22,21,1016.9,1019.9,0,5.8,2.1,7.1,77.0,1.0,0,0,0,0,0
2020-12-22,22,1016.9,1019.9,0,5.6,1.5,6.8,75.0,1.3,0,0,0,0,0
2020-12-22,23,1016.8,1019.8,0,4.8,1.1,6.6,77.0,2.2,0,0,0,0,0
2020-12-22,24,1016.7,1019.7,0,4.2,-0.2,6.0,73.0,2.8,0,0,0,0,0
2020-12-23,1,1016.5,1019.5,0,4.0,-2.0,5.3,65.0,1.6,0,0,0,0,0
2020-12-23,2,1016.7,1019.7,0,3.8,-2.6,5.1,63.0,1.8,0,0,0,0,0
2020-12-23,3,1016.8,1019.8,0,3.2,-3.1,4.8,63.0,2.0,0,0,0,0,0
2020-12-23,4,1017.0,1020.0,0,3.7,-3.6,4.7,59.0,1.9,0,0,0,0,0
2020-12-23,5,1017.5,1020.5,0,3.1,-3.5,4.7,62.0,1.6,0,0,0,0,0
2020-12-23,6,1018.2,1021.2,0,2.6,-3.7,4.6,63.0,1.4,0,0,0,0,0
2020-12-23,7,1018.7,1021.8,0,1.3,-3.6,4.7,70.0,2.1,0,0.0,0.0,0,0
2020-12-23,8,1019.3,1022.3,0,4.1,-3.0,4.9,60.0,1.4,0,0.7,0.28,0,0
2020-12-23,9,1019.5,1022.5,0,7.1,-2.3,5.1,51.0,2.9,0,1.0,0.89,0,0
2020-12-23,10,1019.8,1022.8,0,9.3,-2.0,5.3,45.0,2.5,0,1.0,1.41,0,0
2020-12-23,11,1018.9,1021.9,0,11.0,-2.1,5.3,40.0,1.8,0,1.0,1.76,0,0
2020-12-23,12,1018.2,1021.1,0,12.5,-2.5,5.1,35.0,2.8,0,1.0,1.92,0,0
2020-12-23,13,1017.3,1020.2,0,13.5,-2.0,5.3,34.0,1.8,0,1.0,1.84,0,0
2020-12-23,14,1017.1,1020.0,0,13.6,-3.2,4.8,31.0,0.8,0,1.0,1.54,0,0
2020-12-23,15,1017.5,1020.4,0,12.9,-3.4,4.8,32.0,1.4,0,1.0,1.05,0,0
2020-12-23,16,1017.7,1020.6,0,11.3,-0.2,6.0,45.0,2.5,0,1.0,0.45,0,0
2020-12-23,17,1018.0,1021.0,0,8.8,0.0,6.1,54.0,2.4,0,0.2,0.03,0,0
2020-12-23,18,1017.9,1020.9,0,8.0,-1.8,5.4,50.0,2.7,0,0,0.0,0,0
2020-12-23,19,1017.7,1020.7,0,8.2,-1.3,5.5,51.0,1.5,0,0,0,0,0
2020-12-23,20,1017.1,1020.1,0,8.7,-0.1,6.1,54.0,1.6,0,0,0,0,0
2020-12-23,21,1017.5,1020.5,0,8.4,0.9,6.5,59.0,2.6,0,0,0,0,0
2020-12-23,22,1017.2,1020.2,0,9.6,3.4,7.8,65.0,2.7,0,0,0,0,0
2020-12-23,23,1016.5,1019.5,0,9.5,3.3,7.7,65.0,1.5,0,0,0,0,0
2020-12-23,24,1016.2,1019.2,0,7.7,2.8,7.5,71.0,1.1,0,0,0,0,0
2020-12-24,1,1015.1,1018.1,0,7.9,0.4,6.3,59.0,3.0,0,0,0,0,0
2020-12-24,2,1014.6,1017.6,0,5.6,-0.7,5.8,64.0,1.2,0,0,0,0,0
2020-12-24,3,1013.9,1016.9,0,5.1,-0.3,6.0,68.0,2.8,0,0,0,0,0
2020-12-24,4,1013.4,1016.4,0,4.2,-1.4,5.5,67.0,2.0,0,0,0,0,0
2020-12-24,5,1013.1,1016.1,0,3.0,-1.4,5.5,73.0,1.9,0,0,0,0,0
2020-12-24,6,1013.5,1016.5,0,3.2,-0.8,5.8,75.0,1.8,0,0,0,0,0
2020-12-24,7,1013.1,1016.1,0,3.0,-1.2,5.6,74.0,0.7,0,0.0,0.0,0,0
2020-12-24,8,1013.0,1016.0,0,5.6,-0.7,5.8,64.0,1.7,0,0.0,0.12,0,0
2020-12-24,9,1012.7,1015.7,0,8.3,-0.4,5.9,54.0,1.2,0,0.7,0.72,0,0
2020-12-24,10,1012.1,1015.1,0,9.5,-0.7,5.8,49.0,2.2,0,0.7,1.13,0,0
2020-12-24,11,1010.8,1013.7,0,9.4,-0.2,6.0,51.0,1.7,0,0.3,1.16,0,0
2020-12-24,12,1009.3,1012.2,0,9.1,0.1,6.1,53.0,0.9,0,0.0,0.62,0,0
2020-12-24,13,1008.3,1011.2,0,10.2,0.0,6.1,49.0,0.9,0,0.0,0.57,0,0
2020-12-24,14,1007.3,1010.2,0,10.2,0.0,6.1,49.0,2.7,0,0.0,0.26,0,0
2020-12-24,15,1007.0,1009.9,0,9.7,0.9,6.5,54.0,2.3,0,0.0,0.17,0,0
2020-12-24,16,1006.7,1009.6,0,9.6,0.8,6.5,54.0,0.7,0,0.0,0.07,0,0
2020-12-24,17,1006.4,1009.3,0,9.6,0.2,6.2,52.0,1.9,0,0.0,0.01,0,0
2020-12-24,18,1005.9,1008.8,0,12.8,-3.1,4.9,33.0,3.5,0,0,0.0,0,0
2020-12-24,19,1006.1,1009.0,0,12.4,-2.6,5.0,35.0,2.6,0,0,0,0,0
2020-12-24,20,1006.4,1009.3,0,10.2,-0.3,6.0,48.0,3.7,0,0,0,0,0
2020-12-24,21,1005.2,1008.1,0,8.8,0.5,6.3,56.0,0.9,0,0,0,0,0
2020-12-24,22,1004.3,1007.2,0,9.6,0.5,6.3,53.0,1.9,0,0,0,0,0
2020-12-24,23,1003.9,1006.8,0,8.7,0.4,6.3,56.0,2.9,0,0,0,0,0
2020-12-24,24,1003.3,1006.3,0,6.6,0.3,6.2,64.0,1.6,0,0,0,0,0
2020-12-25,1,1002.8,1005.7,0,7.2,1.3,6.7,66.0,2.4,0,0,0,0,0
2020-12-25,2,1002.0,1005.0,0,6.3,0.2,6.2,65.0,1.1,0,0,0,0,0
2020-12-25,3,1001.4,1004.4,0,5.5,0.3,6.2,69.0,0.8,0,0,0,0,0
2020-12-25,4,1000.8,1003.8,0,6.0,-0.3,6.0,64.0,2.0,0,0,0,0,0
2020-12-25,5,1000.8,1003.8,0,5.9,-0.6,5.9,63.0,1.7,0,0,0,0,0
2020-12-25,6,1001.3,1004.3,0,4.7,-0.3,6.0,70.0,2.3,0,0,0,0,0
2020-12-25,7,1002.3,1005.3,0,6.2,-0.5,5.9,62.0,3.9,0,0.0,0.0,0,0
2020-12-25,8,1003.7,1006.7,0,6.8,-0.6,5.8,59.0,2.4,0,0.2,0.17,0,0
2020-12-25,9,1004.2,1007.1,0,9.5,-0.4,5.9,50.0,2.9,0,1.0,1.0,0,0
2020-12-25,10,1004.5,1007.4,0,11.2,-0.3,6.0,45.0,2.4,0,1.0,1.38,0,0
2020-12-25,11,1003.7,1006.6,0,11.9,-0.6,5.9,42.0,3.2,0,1.0,1.7,0,0
2020-12-25,12,1003.2,1006.1,0,12.9,0.0,6.1,41.0,1.2,0,1.0,1.87,0,0
2020-12-25,13,1002.7,1005.6,0,13.3,-2.2,5.2,34.0,2.1,0,1.0,1.81,0,0
2020-12-25,14,1003.0,1005.9,0,13.3,-1.8,5.3,35.0,1.5,0,1.0,1.54,0,0
2020-12-25,15,1003.3,1006.2,0,11.8,-1.7,5.4,39.0,1.7,0,1.0,1.05,0,0
2020-12-25,16,1004.4,1007.3,0,11.0,-2.8,5.0,38.0,1.8,0,1.0,0.46,0,0
2020-12-25,17,1005.2,1008.1,0,10.2,-3.1,4.9,39.0,2.2,0,0.1,0.04,0,0
2020-12-25,18,1006.7,1009.6,0,9.6,-4.7,4.3,36.0,2.9,0,0,0.0,0,0
2020-12-25,19,1007.7,1010.6,0,9.4,-4.5,4.4,37.0,2.4,0,0,0,0,0
2020-12-25,20,1008.6,1011.6,0,8.5,-5.3,4.1,37.0,1.9,0,0,0,0,0
2020-12-25,21,1009.4,1012.4,0,7.8,-4.9,4.2,40.0,1.6,0,0,0,0,0
2020-12-25,22,1010.3,1013.3,0,6.6,-4.8,4.3,44.0,2.2,0,0,0,0,0
2020-12-25,23,1011.2,1014.2,0,6.5,-4.3,4.5,46.0,3.9,0,0,0,0,0
2020-12-25,24,1011.2,1014.2,0,5.5,-4.3,4.4,49.0,2.6,0,0,0,0,0
2020-12-26,1,1011.8,1014.8,0,4.7,-4.3,4.4,52.0,1.5,0,0,0,0,0
2020-12-26,2,1012.0,1015.0,0,4.0,-4.7,4.3,53.0,1.7,0,0,0,0,0
2020-12-26,3,1012.4,1015.4,0,3.3,-4.2,4.5,58.0,1.8,0,0,0,0,0
2020-12-26,4,1012.9,1015.9,0,3.7,-3.8,4.6,58.0,2.9,0,0,0,0,0
2020-12-26,5,1013.5,1016.5,0,3.4,-3.4,4.8,61.0,2.1,0,0,0,0,0
2020-12-26,6,1014.3,1017.3,0,2.9,-3.6,4.7,62.0,1.8,0,0,0,0,0
2020-12-26,7,1015.2,1018.2,0,2.3,-3.0,4.9,68.0,0.5,0,0.0,0.0,0,0
2020-12-26,8,1016.1,1019.1,0,4.0,-2.8,5.0,61.0,0.9,0,0.6,0.27,0,0
2020-12-26,9,1017.2,1020.2,0,6.2,-2.2,5.2,55.0,1.9,0,1.0,0.89,0,0
2020-12-26,10,1016.9,1019.9,0,7.9,-3.3,4.8,45.0,1.4,0,1.0,1.41,0,0
2020-12-26,11,1016.1,1019.1,0,9.4,-4.5,4.4,37.0,2.6,0,1.0,1.79,0,0
2020-12-26,12,1015.8,1018.8,0,9.8,-6.1,3.9,32.0,2.7,0,1.0,1.81,0,0
2020-12-26,13,1015.2,1018.1,0,11.0,-6.3,3.8,29.0,1.1,0,1.0,1.68,0,0
2020-12-26,14,1014.9,1017.8,0,10.4,-4.4,4.4,35.0,1.5,0,0.9,1.28,0,0
2020-12-26,15,1015.3,1018.3,0,10.3,-4.1,4.5,36.0,1.6,0,1.0,0.78,0,0
2020-12-26,16,1015.7,1018.7,0,9.5,-2.1,5.2,44.0,1.6,0,1.0,0.47,0,0
2020-12-26,17,1016.4,1019.4,0,7.0,-2.2,5.2,52.0,1.7,0,0.3,0.05,0,0
2020-12-26,18,1016.8,1019.8,0,6.6,-2.5,5.1,52.0,1.1,0,0,0.0,0,0
2020-12-26,19,1017.5,1020.5,0,6.4,-1.7,5.4,56.0,1.0,0,0,0,0,0
2020-12-26,20,1018.1,1021.1,0,6.4,-1.7,5.4,56.0,0.9,0,0,0,0,0
2020-12-26,21,1018.3,1021.3,0,6.3,-1.6,5.4,57.0,0.9,0,0,0,0,0
2020-12-26,22,1018.9,1021.9,0,5.9,-1.5,5.5,59.0,2.0,0,0,0,0,0
2020-12-26,23,1019.0,1022.0,0,6.6,-2.5,5.1,52.0,2.8,0,0,0,0,0
2020-12-26,24,1019.0,1022.0,0,6.0,-2.6,5.0,54.0,3.8,0,0,0,0,0
2020-12-27,1,1019.2,1022.2,0,5.3,-2.3,5.2,58.0,2.7,0,0,0,0,0
2020-12-27,2,1018.8,1021.8,0,4.9,-2.2,5.2,60.0,2.0,0,0,0,0,0
2020-12-27,3,1018.3,1021.3,0,4.4,-2.0,5.3,63.0,0.9,0,0,0,0,0
2020-12-27,4,1018.7,1021.7,0,4.0,-2.4,5.1,63.0,1.6,0,0,0,0,0
2020-12-27,5,1019.2,1022.2,0,4.7,-1.9,5.3,62.0,1.5,0,0,0,0,0
2020-12-27,6,1020.0,1023.0,0,4.5,-2.1,5.2,62.0,1.7,0,0,0,0,0
2020-12-27,7,1020.1,1023.1,0,4.6,-2.5,5.1,60.0,1.9,0,0.0,0.0,0,0
2020-12-27,8,1020.8,1023.8,0,5.2,-2.4,5.1,58.0,2.4,0,0.0,0.22,0,0
2020-12-27,9,1021.2,1024.2,0,6.9,-1.8,5.4,54.0,1.3,0,0.4,0.67,0,0
2020-12-27,10,1021.2,1024.2,0,7.6,-1.9,5.3,51.0,1.2,0,0.4,0.89,0,0
2020-12-27,11,1020.4,1023.4,0,9.6,-1.1,5.6,47.0,2.0,0,1.0,1.5,0,0
2020-12-27,12,1019.7,1022.7,0,11.1,-2.3,5.2,39.0,1.6,0,1.0,1.88,0,0
2020-12-27,13,1019.2,1022.1,0,12.4,-2.6,5.0,35.0,1.7,0,0.9,1.77,0,0
2020-12-27,14,1019.0,1021.9,0,12.4,-3.4,4.8,33.0,1.2,0,1.0,1.5,0,0
2020-12-27,15,1019.0,1021.9,0,11.7,-1.8,5.4,39.0,1.0,0,1.0,1.04,0,0
2020-12-27,16,1019.3,1022.3,0,10.4,0.7,6.4,51.0,2.3,0,1.0,0.49,0,0
2020-12-27,17,1020.0,1023.0,0,9.5,0.7,6.4,54.0,1.2,0,0.1,0.04,0,0
2020-12-27,18,1020.5,1023.5,0,9.6,4.8,8.6,72.0,2.2,0,0,0.0,0,0
2020-12-27,19,1020.2,1023.2,0,9.2,4.4,8.4,72.0,2.9,0,0,0,0,0
2020-12-27,20,1019.9,1022.9,0,8.1,4.0,8.1,75.0,2.3,0,0,0,0,0
2020-12-27,21,1020.3,1023.3,0,8.5,4.0,8.1,73.0,1.7,0,0,0,0,0
2020-12-27,22,1019.9,1022.9,0,7.6,4.0,8.1,78.0,1.7,0,0,0,0,0
2020-12-27,23,1019.9,1022.9,0,7.3,3.7,8.0,78.0,2.5,0,0,0,0,0
2020-12-27,24,1019.0,1022.0,0,6.6,3.6,7.9,81.0,1.9,0,0,0,0,0
2020-12-28,1,1018.9,1021.9,0,6.9,3.3,7.8,78.0,1.5,0,0,0,0,0
2020-12-28,2,1018.6,1021.6,0,7.1,3.2,7.7,76.0,1.8,0,0,0,0,0
2020-12-28,3,1017.9,1020.9,0,7.1,3.2,7.7,76.0,2.2,0,0,0,0,0
2020-12-28,4,1017.0,1020.0,0,7.1,2.6,7.4,73.0,2.3,0,0,0,0,0
2020-12-28,5,1016.7,1019.7,0,7.0,1.7,6.9,69.0,1.7,0,0,0,0,0
2020-12-28,6,1016.9,1019.9,0,6.8,1.3,6.7,68.0,1.5,0,0,0,0,0
2020-12-28,7,1016.9,1019.9,0,7.1,1.4,6.8,67.0,3.4,0,0.0,0.0,0,0
2020-12-28,8,1017.5,1020.5,0,7.3,2.0,7.1,69.0,1.4,0,0.0,0.05,0,0
2020-12-28,9,1017.0,1020.0,0.0,8.4,2.4,7.3,66.0,2.0,0,0.0,0.27,0,0
2020-12-28,10,1015.9,1018.9,0,9.4,2.5,7.3,62.0,0.7,0,0.1,0.65,0,0
2020-12-28,11,1015.1,1018.1,0,10.4,3.7,7.9,63.0,1.5,0,0.0,0.76,0,0
2020-12-28,12,1014.3,1017.2,0,10.2,3.9,8.1,65.0,1.8,0,0.0,0.6,0,0
2020-12-28,13,1013.2,1016.1,0,11.3,3.1,7.6,57.0,1.0,0,0.6,1.33,0,0
2020-12-28,14,1012.6,1015.5,0,12.8,2.9,7.5,51.0,1.0,0,1.0,1.5,0,0
2020-12-28,15,1012.5,1015.4,0,12.7,3.6,7.9,54.0,2.3,0,1.0,1.05,0,0
2020-12-28,16,1013.3,1016.2,0,11.4,5.3,8.9,66.0,2.1,0,1.0,0.47,0,0
2020-12-28,17,1014.0,1017.0,0,8.8,5.7,9.2,81.0,2.0,0,0.3,0.05,0,0
2020-12-28,18,1014.7,1017.7,0,8.4,5.5,9.0,82.0,0.2,0,0,0.0,0,0
2020-12-28,19,1015.2,1018.2,0,7.9,5.9,9.3,87.0,0.7,0,0,0,0,0
2020-12-28,20,1015.7,1018.7,0,7.7,6.0,9.4,89.0,1.1,0,0,0,0,0
2020-12-28,21,1016.5,1019.5,0,7.7,5.9,9.2,88.0,1.7,0,0,0,0,0
2020-12-28,22,1017.1,1020.1,0,7.9,4.5,8.4,79.0,1.6,0,0,0,0,0
2020-12-28,23,1017.5,1020.5,0,6.5,3.3,7.7,80.0,0.9,0,0,0,0,0
2020-12-28,24,1016.9,1019.9,0,6.9,1.8,7.0,70.0,1.2,0,0,0,0,0
2020-12-29,1,1016.8,1019.8,0,5.5,2.0,7.0,78.0,0.6,0,0,0,0,0
2020-12-29,2,1017.5,1020.5,0,5.8,1.7,6.9,75.0,2.1,0,0,0,0,0
2020-12-29,3,1017.1,1020.1,0,6.2,1.3,6.7,71.0,2.6,0,0,0,0,0
2020-12-29,4,1017.1,1020.1,0,5.6,0.8,6.5,71.0,1.6,0,0,0,0,0
2020-12-29,5,1016.7,1019.7,0,5.0,0.4,6.3,72.0,0.7,0,0,0,0,0
2020-12-29,6,1016.9,1019.9,0,4.8,0.8,6.5,75.0,1.0,0,0,0,0,0
2020-12-29,7,1017.7,1020.7,0,4.7,1.0,6.6,77.0,1.2,0,0.0,0.0,0,0
2020-12-29,8,1019.1,1022.1,0,7.0,1.5,6.8,68.0,1.4,0,0.6,0.23,0,0
2020-12-29,9,1019.1,1022.1,0,10.0,1.6,6.9,56.0,1.5,0,1.0,0.81,0,0
2020-12-29,10,1018.6,1021.5,0,12.6,4.6,8.5,58.0,1.8,0,0.9,1.15,0,0
2020-12-29,11,1017.6,1020.5,0,12.2,3.7,8.0,56.0,1.9,0,0.4,1.02,0,0
2020-12-29,12,1016.4,1019.3,0,11.4,3.2,7.7,57.0,2.4,0,0.2,1.03,0,0
2020-12-29,13,1015.0,1017.9,0,11.6,3.4,7.8,57.0,1.9,0,0.0,0.98,0,0
2020-12-29,14,1014.4,1017.3,0,12.2,3.2,7.7,54.0,2.4,0,0.0,0.97,0,0
2020-12-29,15,1013.7,1016.6,0,12.0,2.5,7.3,52.0,1.8,0,0.8,1.07,0,0
2020-12-29,16,1012.1,1015.0,0,11.7,2.7,7.4,54.0,1.8,0,0.6,0.49,0,0
2020-12-29,17,1012.9,1015.8,0,10.5,3.3,7.7,61.0,1.0,0,0.0,0.06,0,0
2020-12-29,18,1012.0,1014.9,0,10.4,3.4,7.8,62.0,2.0,0,0,0.0,0,0
2020-12-29,19,1011.7,1014.6,0,9.8,3.3,7.8,64.0,0.9,0,0,0,0,0
2020-12-29,20,1010.7,1013.7,0,8.3,3.4,7.8,71.0,1.2,0,0,0,0,0
2020-12-29,21,1009.6,1012.6,0,8.5,3.6,7.9,71.0,2.2,0,0,0,0,0
2020-12-29,22,1008.3,1011.3,0,8.0,4.0,8.2,76.0,1.3,0,0,0,0,0
2020-12-29,23,1006.2,1009.2,0,7.3,3.7,8.0,78.0,0.7,0,0,0,0,0
2020-12-29,24,1004.6,1007.5,0,8.6,3.7,7.9,71.0,3.0,0,0,0,0,0
2020-12-30,1,1002.7,1005.7,0,6.8,2.5,7.3,74.0,1.1,0,0,0,0,0
2020-12-30,2,1002.6,1005.6,0,6.4,2.7,7.4,77.0,1.5,0,0,0,0,0
2020-12-30,3,1000.8,1003.8,0,5.8,2.5,7.3,79.0,1.2,0,0,0,0,0
2020-12-30,4,998.9,1001.8,0,7.3,3.4,7.8,76.0,1.8,0,0,0,0,0
2020-12-30,5,997.4,1000.3,0,6.9,2.8,7.5,75.0,1.5,0,0,0,0,0
2020-12-30,6,995.4,998.3,0,5.8,2.3,7.2,78.0,1.6,0,0,0,0,0
2020-12-30,7,994.4,997.3,0,6.0,1.9,7.0,75.0,2.1,0,0.0,0.0,0,0
2020-12-30,8,992.8,995.7,0.0,6.1,3.6,7.9,84.0,0.9,0,0.0,0.05,0,0
2020-12-30,9,990.6,993.5,0.5,5.4,4.5,8.4,94.0,1.5,0,0.0,0.08,0,0
2020-12-30,10,989.3,992.2,1.0,5.0,4.3,8.3,95.0,4.1,0,0.0,0.15,0,0
2020-12-30,11,988.4,991.3,0.0,6.3,4.3,8.3,87.0,3.4,0,0.0,0.29,0,0
2020-12-30,12,986.3,989.2,0,8.8,5.2,8.8,78.0,1.4,0,0.0,0.58,0,0
2020-12-30,13,984.3,987.1,0,11.7,4.0,8.1,59.0,1.4,0,0.4,1.49,0,0
2020-12-30,14,983.2,986.0,0,12.0,5.0,8.7,62.0,1.8,0,0.6,1.29,0,0
2020-12-30,15,984.0,986.9,0,10.4,5.8,9.2,73.0,1.4,0,0.4,0.65,0,0
2020-12-30,16,984.3,987.2,0,10.5,7.2,10.2,80.0,2.5,0,0.1,0.25,0,0
2020-12-30,17,985.7,988.6,0,9.7,8.0,10.7,89.0,2.4,0,0.1,0.08,0,0
2020-12-30,18,989.1,992.0,0,8.0,-2.3,5.1,48.0,6.4,0,0,0.0,0,0
2020-12-30,19,991.2,994.1,0,6.0,-6.2,3.8,41.0,7.5,0,0,0,0,0
2020-12-30,20,993.1,996.0,0,5.1,-8.0,3.3,38.0,7.8,0,0,0,0,0
2020-12-30,21,994.0,997.0,0,4.6,-7.8,3.4,40.0,9.3,0,0,0,0,0
2020-12-30,22,995.9,998.9,0,4.3,-8.8,3.2,38.0,6.9,0,0,0,0,0
2020-12-30,23,997.5,1000.5,0,3.6,-8.4,3.2,41.0,6.3,0,0,0,0,0
2020-12-30,24,997.8,1000.8,0,2.8,-8.2,3.3,44.0,4.7,0,0,0,0,0
2020-12-31,1,999.1,1002.1,0,3.0,-9.0,3.1,41.0,8.4,0,0,0,0,0
2020-12-31,2,1000.3,1003.3,0,2.5,-9.1,3.1,42.0,8.3,0,0,0,0,0
2020-12-31,3,1001.3,1004.3,0,2.1,-9.2,3.1,43.0,6.2,0,0,0,0,0
2020-12-31,4,1002.8,1005.8,0,1.6,-8.5,3.2,47.0,5.1,0,0,0,0,0
2020-12-31,5,1003.8,1006.8,0,1.4,-8.7,3.2,47.0,2.5,0,0,0,0,0
2020-12-31,6,1004.9,1007.9,0,1.1,-10.7,2.7,41.0,2.1,0,0,0,0,0
2020-12-31,7,1005.8,1008.8,0,1.6,-12.2,2.4,35.0,3.8,0,0.0,0.0,0,0
2020-12-31,8,1006.4,1009.4,0,2.2,-12.4,2.4,33.0,3.5,0,0.6,0.27,0,0
2020-12-31,9,1007.3,1010.3,0,3.5,-12.9,2.3,29.0,4.7,0,1.0,0.93,0,0
2020-12-31,10,1007.5,1010.5,0,4.9,-11.6,2.5,29.0,3.9,0,1.0,1.49,0,0
2020-12-31,11,1007.1,1010.1,0,5.7,-12.3,2.4,26.0,3.2,0,1.0,1.86,0,0
2020-12-31,12,1006.5,1009.5,0,6.4,-12.7,2.3,24.0,4.9,0,1.0,2.03,0,0
2020-12-31,13,1006.0,1009.0,0,7.1,-11.6,2.5,25.0,2.7,0,1.0,1.95,0,0
2020-12-31,14,1006.0,1009.0,0,6.6,-13.6,2.1,22.0,1.5,0,1.0,1.65,0,0
2020-12-31,15,1006.7,1009.7,0,6.2,-12.9,2.3,24.0,0.8,0,1.0,1.18,0,0
2020-12-31,16,1007.1,1010.1,0,4.7,-9.8,2.9,34.0,1.8,0,1.0,0.58,0,0
2020-12-31,17,1007.5,1010.5,0,4.8,-11.7,2.5,29.0,3.0,0,0.3,0.07,0,0
2020-12-31,18,1007.9,1010.9,0,4.1,-12.3,2.4,29.0,2.5,0,0,0.0,0,0
2020-12-31,19,1008.2,1011.2,0,3.8,-12.2,2.4,30.0,1.7,0,0,0,0,0
2020-12-31,20,1008.4,1011.4,0,3.2,-11.9,2.5,32.0,1.6,0,0,0,0,0
2020-12-31,21,1008.5,1011.5,0,2.3,-11.9,2.5,34.0,1.2,0,0,0,0,0
2020-12-31,22,1008.8,1011.8,0,1.8,-11.0,2.6,38.0,1.6,0,0,0,0,0
2020-12-31,23,1008.4,1011.4,0,0.8,-10.6,2.7,42.0,1.3,0,0,0,0,0
2020-12-31,24,1008.5,1011.5,0,0.3,-10.2,2.8,45.0,1.3,0,0,0,0,0
